cod_cliente_maestro,canal,subcanal,sucursal,dia_visita,id_geografia_fk,fecha_inicio_validez,fecha_fin_validez
66534,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66535,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66536,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66537,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66538,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66539,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6654,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66540,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66541,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66542,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66543,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66546,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66548,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66551,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66552,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66553,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66554,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66556,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66557,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66558,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66559,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6656,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66560,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66561,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66563,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66564,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66565,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66568,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66569,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66570,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66571,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66573,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66575,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66576,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66577,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66578,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66579,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6658,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66580,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66581,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66582,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66583,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66584,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66585,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66587,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66588,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6659,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66590,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66591,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66592,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66593,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66595,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66596,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66597,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66598,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66606,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66608,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66610,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66611,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66612,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66613,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66614,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66615,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66616,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66617,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66618,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66619,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66620,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66621,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66623,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66624,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66625,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66626,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66627,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66628,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66629,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66630,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66631,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66632,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66633,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66634,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66635,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66637,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66638,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66639,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66641,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6664295,B2C,B2C,N.A.,N.A.,,2025-08-27,9999-12-31
66644,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66647,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66648,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66650,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66652,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66653,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66654,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66655,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66656,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66657,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66658,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66659,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66661,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66662,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66663,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66664,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66665,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66666,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66667,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66668,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66669,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66670,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66671,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66673,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66677,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66678,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6668,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66681,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66682,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66683,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66684,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66685,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66686,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66687,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66688,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66689,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66690,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66691,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66693,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66694,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66695,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66696,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66697,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66698,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66699,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
667,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
6670,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66700,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66701,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66703,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66704,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66705,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66706,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66707,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66708,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66709,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66710,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66711,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66713,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66716,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66717,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66718,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66719,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6672,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66723,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
66724,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66726,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66727,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66728,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66730,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66731,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66732,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66733,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66734,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66735,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66737,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66738,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66740,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66741,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66742,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66743,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66745,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66747,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66748,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66749,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66750,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66753,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66754,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66755,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66757,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66760,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66761,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66762,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66763,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66764,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66765,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66770,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66775,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66776,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66778,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66780,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66781,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66784,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66785,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66786,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66787,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66788,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66789,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6679,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66790,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66793,TAT,DROGUERIA,N.A.,N.A.,,2025-08-27,9999-12-31
66794,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66796,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6680,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66800,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66801,FS,RESTAURANTES,N.A.,N.A.,,2025-08-27,9999-12-31
66802,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66804,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66805,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66806,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66808,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66809,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66811,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66812,FS,RESTAURANTES,N.A.,N.A.,,2025-08-27,9999-12-31
66813,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66814,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66815,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66816,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66817,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66819,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66820,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66822,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66823,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66825,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66826,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66827,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66828,FS,RESTAURANTES,N.A.,N.A.,,2025-08-27,9999-12-31
66830,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
66831,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66832,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66833,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66835,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66838,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66840,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66841,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66843,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66844,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66845,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66846,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66847,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66848,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66850,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66851,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66852,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66855,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66856,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66857,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66858,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6686,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66860,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66862,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
66863,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66864,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66865,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66866,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66867,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66868,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66869,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6687,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66870,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66871,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66873,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66875,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66876,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66877,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66878,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66879,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66880,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66881,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
66882,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66883,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66884,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66886,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66887,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66888,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66889,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66890,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66891,TAT,DROGUERIA,N.A.,N.A.,,2025-08-27,9999-12-31
66893,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66894,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66895,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66896,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66899,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6690,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66900,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66902,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66903,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66905,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66906,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66907,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66908,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66909,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66910,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66912,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66914,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66915,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66917,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66918,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66919,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66920,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66922,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66923,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66924,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66926,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66927,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66928,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66929,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
6693,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66930,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66931,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66932,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66933,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66934,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66935,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66936,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66937,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66939,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66940,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66942,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66943,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66945,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66947,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66951,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66954,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66955,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66956,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
66957,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66958,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66959,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66960,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66961,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66962,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66967,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6697,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66971,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66975,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
66977,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6698,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66980,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66982,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66983,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66984,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
66986,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66988,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6699,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66991,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66992,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66993,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66994,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66996,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
66998,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
66999,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67000,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
67005,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67008,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67009,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67010,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67011,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67012,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67013,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67015,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67016,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
67017,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
67018,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67020,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67021,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67022,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67024,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67026,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67027,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
6703,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67031,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
67032,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67037,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67038,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67039,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
6704,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
67041,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
67042,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67043,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67044,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67045,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67046,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67047,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67048,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67053,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
67055,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
67056,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
